  1227	ALA-2
  1228	ALA-2
  1229	ALA-2
  1230	ALA-2
  1231	ALA-2
  1232	ALA-2
  1233	ALA-2
  1234	ALA-2
  1235	ALA-2
  1236	ALA-2
  1237	ALA-2
  1238	ALA-2
  1239	ALA-2
  1240	ALA-2
  1241	ALA-2
  1242	ALA-2
  1243	ALA-2
  1244	ALA-2
  1245	ALA-2
  1246	ALA-2
  1247	ALA-2
  1248	ALA-2
  1249	ALA-2
  1250	ALA-2
  1251	ALA-2
  1252	ALA-2
  1253	ALA-2
  1254	ALA-2
  1255	ALA-2
  1256	ALA-2
  1257	ALA-2
  1258	ALA-2
  1259	ALA-2
  1260	ALA-2
  1261	ALA-2
  1262	ALA-2
  1263	ALA-2
  1264	ALA-2
  1265	ALA-2
  1266	ALA-2
  1267	ALA-2
  1268	ALA-2
  1269	ALA-2
  1270	ALA-2
  1271	ALA-2
  1272	ALA-2
  1273	ALA-2
  1274	ALA-2
  1275	ALA-2
  1276	ALA-2
  1277	ALA-2
  1278	ALA-2
  1279	ALA-2
  1280	ALA-2
  1281	ALA-2
  1282	ALA-2
  1283	ALA-2
  1284	ALA-2
  1285	ALA-2
  1286	ALA-2
  1287	ALA-2
  1288	ALA-2
  1289	ALA-2
  1290	ALA-2
  1291	ALA-2
  1292	ALA-2
  1293	ALA-2
  1294	ALA-2
  1295	ALA-2
  1296	ALA-2
  1297	ALA-2
  1298	ALA-2
  1299	ALA-2
  1300	ALA-2
  1301	ALA-2
  1302	ALA-2
  1303	ALA-2
  1304	ALA-2
  1305	ALA-2
  1306	ALA-2
  1307	ALA-2
  1308	ALA-2
  1309	ALA-2
  1310	ALA-2
  1311	ALA-2
  1312	ALA-2
  1313	ALA-2
  1314	ALA-2
  1315	ALA-2
  1316	ALA-2
  1317	ALA-2
  1318	ALA-2
  1319	ALA-2
  1320	ALA-2
  1321	ALA-2
  1322	ALA-2
  1323	ALA-2
  1324	ALA-2
  1325	ALA-2
  1326	ALA-2
  1327	ALA-2
  1328	ALA-2
  1329	ALA-2
  1330	ALA-2
  1331	ALA-2
  1332	ALA-2
  1333	ALA-2
  1334	ALA-2
  1335	ALA-2
  1336	ALA-2
  1337	ALA-2
  1338	ALA-2
  1339	ALA-2
  1340	ALA-2
  1341	ALA-2
  1342	ALA-2
  1343	ALA-2
  1344	ALA-2
  1345	ALA-2
  1346	ALA-2
  1347	ALA-2
  1348	ALA-2
  1349	ALA-2
  1350	ALA-2
