214 -104.272 -178.983
215 -103.582 -179.238
216 -102.836 -179.448
217 -102.028 -179.573
218 -101.178 -179.566
219 -100.334 -179.392
220 -99.555 -179.031
221 -98.892 -178.484
222 -98.377 -177.763
223 -98.023 -176.900
224 -97.826 -175.937
225 -97.763 -174.919
226 -97.800 -173.898
227 -97.899 -172.916
228 -98.023 -172.000
229 -98.150 -171.158
230 -98.273 -170.382
231 -98.406 -169.661
232 -98.564 -168.993
233 -98.759 -168.394
234 -98.987 -167.891
235 -99.229 -167.519
236 -99.447 -167.303
237 -99.598 -167.254
238 -99.643 -167.359
239 -99.572 -167.593
240 -99.402 -167.921
241 -99.176 -168.311
242 -98.939 -168.741
243 -98.732 -169.206
244 -98.578 -169.711
245 -98.483 -170.265
246 -98.440 -170.869
247 -98.435 -171.507
248 -98.462 -172.148
249 -98.525 -172.758
250 -98.644 -173.305
251 -98.849 -173.759
252 -99.168 -174.096
253 -99.619 -174.297
254 -100.202 -174.350
255 -100.891 -174.250
256 -101.635 -174.008
257 -102.362 -173.647
258 -103.003 -173.205
259 -103.504 -172.726
260 -103.845 -172.245
261 -104.034 -171.785
262 -104.088 -171.350
263 -104.022 -170.931
264 -103.831 -170.511
265 -103.500 -170.081
266 -103.008 -169.647
267 -102.350 -169.234
268 -101.556 -168.879
269 -100.690 -168.617
270 -99.828 -168.478
271 -99.032 -168.469
272 -98.340 -168.585
273 -97.760 -168.806
274 -97.284 -169.101
275 -96.898 -169.441
276 -96.596 -169.803
277 -96.389 -170.172
278 -96.300 -170.547
279 -96.354 -170.937
280 -96.558 -171.357
281 -96.900 -171.829
282 -97.362 -172.376
283 -97.935 -173.013
284 -98.619 -173.748
285 -99.419 -174.573
286 -100.332 -175.467
287 -101.320 -176.392
288 -102.319 -177.305
289 -103.262 -178.173
290 -104.106 -178.977
291 -104.859 -179.715
292 -105.566 179.606
293 -106.285 178.977
294 -107.058 178.401
295 -107.886 177.888
296 -108.720 177.459
297 -109.467 177.140
298 -110.028 176.951
299 -110.329 176.903
300 -110.360 176.993
301 -110.162 177.202
302 -109.806 177.504
303 -109.355 177.865
304 -108.858 178.251
305 -108.333 178.634
306 -107.782 178.994
307 -107.200 179.320
308 -106.593 179.611
309 -105.990 179.873
310 -105.446 -179.881
311 -105.040 -179.637
312 -104.851 -179.387
313 -104.939 -179.126
314 -105.324 -178.859
315 -105.980 -178.595
316 -106.838 -178.345
317 -107.810 -178.116
318 -108.820 -177.910
319 -109.824 -177.722
320 -110.823 -177.539
321 -111.847 -177.347
322 -112.922 -177.136
323 -114.053 -176.901
324 -115.195 -176.651
325 -116.257 -176.399
326 -117.108 -176.169
327 -117.606 -175.980
328 -117.660 -175.849
329 -117.262 -175.778
330 -116.481 -175.763
331 -115.421 -175.787
332 -114.174 -175.831
333 -112.790 -175.878
334 -111.277 -175.915
335 -109.620 -175.938
336 -107.809 -175.946
337 -105.877 -175.943
338 -103.919 -175.929
339 -102.069 -175.911
340 -100.450 -175.894
341 -99.149 -175.882
